Unnamed: 0,C3L-02610,C3N-01998,C3L-01637,C3L-02606,C3N-00436,C3L-00819,C3N-00518,C3L-00102,C3N-00517,C3L-00640,C3N-01011,C3L-03123,C3N-02768,C3L-02809,C3N-02589,C3N-03780,C3N-03440,C3N-02010,C3L-04072,C3N-03069,C3L-02899
circ_chr20_34470048_34481206_ITCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78979444761777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_34470048_34492597_ITCH,0.0,0.0,0.0,0.0,6.88447581908649,8.42982515655197,0.0,0.0,8.13929553272601,8.24659810305712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_34477772_34479789_ITCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_34489266_34492597_ITCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16912328147676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_34727259_34736758_NCOA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_35595477_35595754_FER1L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_35653528_35659014_RBM12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_35713019_35725155_RBM39,0.0,10.0995713647836,0.0,9.80256483110582,0.0,0.0,9.79521172851422,0.0,0.0,0.0,0.0,0.0,0.0,8.75411919609299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_35714185_35725155_RBM39,9.71683660555418,8.54051554732493,9.56865919412263,8.58950134561224,10.3973965478016,10.0662103071588,8.87042637190028,10.0313565962557,9.98175277972519,10.6010650506772,10.3108513178115,9.34500598300872,10.2973404665621,9.10444150302839,10.1488705684317,9.52264037553569,9.1128304280794,9.90783705370649,10.1593794250702,9.53346601284985,10.1024088082553
circ_chr20_35716740_35725155_RBM39,0.0,6.41295084580588,0.0,0.0,0.0,5.65849713665648,5.4036085835437,0.0,6.40837220357268,0.0,0.0,0.0,5.9986468390058,5.8636907136601,6.55857377624063,6.64024493622235,0.0,0.0,6.68341574703043,0.0,5.95349806319689
circ_chr20_35721740_35725155_RBM39,0.0,0.0,6.03672310600553,0.0,0.0,0.0,5.55028504908841,0.0,0.0,0.0,5.9692426044345,0.0,6.60421961940224,5.6687431890879,5.14159627838382,0.0,0.0,0.0,0.0,0.0,5.21218021004443
circ_chr20_35724570_35725155_RBM39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_35729312_35732135_RBM39,7.5139644074389,7.89602960297675,7.08587075533461,7.64673869830785,7.92665180579267,7.74092756031863,7.64183500155537,7.35146932426708,7.72723977748481,8.13816938695141,7.42113912553038,6.02258974904011,7.28160552892904,7.02691069122452,7.38119683589692,0.0,5.5077946401987,6.87270565743652,7.3387809438947,6.6175041979912,7.03221106932293
circ_chr20_35842573_35847434_PHF20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_35858302_35871829_PHF20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56552101806706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_36607715_36609730_TGIF2-RAB5IF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_36911218_36912552_SAMHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_37184180_37184373_RPN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95791459863299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_38057532_38066256_RPRD1B,0.0,5.41852730210161,0.0,0.0,0.0,5.34589308568741,0.0,0.0,0.0,0.0,5.114367024952,0.0,0.0,5.87848013113858,4.71699089440494,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_38531167_38532859_RALGAPB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_3945177_3974400_RNF24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_41092472_41101353_TOP1,0.0,6.4484054350692,0.0,5.11603199344711,0.0,6.44360665147562,6.29810840321142,5.10475598696226,0.0,6.83819543925919,6.54828248237623,5.20945336562895,6.01346225980656,6.88423158427282,0.0,5.96993327469786,0.0,6.17971008387062,6.14669594803066,0.0,6.59499633654093
circ_chr20_41512846_41551360_CHD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_41533050_41551360_CHD6,0.0,8.57508537884393,0.0,8.56376827845203,8.23935985027747,8.49593495237629,0.0,8.59946657883123,8.73974686212613,9.01644617592292,8.44115975317262,0.0,8.52203220219651,8.59723318908613,0.0,7.83086375675176,0.0,0.0,8.45372333460197,0.0,8.33391564035085
circ_chr20_45815541_45815913_UBE2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_45902267_45902604_PLTP,0.0,0.0,0.0,0.0,3.28095631383106,0.0,0.0,0.0,0.0,2.99819550315325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_47246008_47246517_ZMYND8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81352468929781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_47262288_47276795_ZMYND8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15167619581708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_47262288_47283648_ZMYND8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_47276314_47287284_ZMYND8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_47623911_47633636_NCOA3,0.0,7.15926588316068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_47736703_47757463_SULF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_48690947_48692790_PREX1,0.0,5.02989454966334,0.0,0.0,0.0,0.0,5.26603689399532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5385381636298,0.0,0.0,0.0,5.08448952493625,0.0,0.0
circ_chr20_48941199_48953790_ARFGEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_48953556_48963898_ARFGEF2,0.0,4.9159988517389,0.0,0.0,5.82298501854688,0.0,0.0,0.0,3.13093086982645,4.83592407425438,0.0,0.0,0.0,5.07638806851284,0.0,0.0,0.0,0.0,0.0,0.0,5.20672135743089
circ_chr20_49090742_49094963_CSE1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_49639678_49640665_B4GALT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_51516784_51524110_NFATC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_51656938_51690819_ATP9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_51674153_51690819_ATP9A,0.0,0.0,0.0,0.0,0.0,6.03650333373899,6.21256933885081,0.0,5.35860724911781,5.45746296464855,0.0,0.0,5.17152710603881,0.0,5.91647664443772,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_51712966_51729978_ATP9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_5176648_5178956_CDS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_53253499_53256444_TSHZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5795422249369
circ_chr20_53253499_53256571_TSHZ2,0.0,11.2548455649787,0.0,0.0,10.8714047496952,11.0006901869997,11.1719148482743,0.0,0.0,0.0,10.3599142421376,0.0,0.0,10.7455230725634,9.71159814926127,0.0,0.0,0.0,0.0,0.0,10.2330563885117
circ_chr20_54157169_54171670_CYP24A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_56365087_56365262_FAM210B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_58438945_58441083_VAPB,4.74254523386605,5.87036471958341,4.58556349845569,5.59215800212536,5.53106949272595,5.74227574754027,6.20398416585599,4.50462039240355,5.01569380710515,6.2228431931073,5.34447345945636,4.81249822533356,5.94345253855882,6.72068888533212,6.37242979233409,4.56924802986718,4.74200621086674,5.79051141189419,5.56437816856506,0.0,6.38024459047819
circ_chr20_62139075_62140944_PSMA7,0.0,5.19455988602261,0.0,4.97177344719337,5.70901486490327,5.53543091487128,5.63865311646611,5.45022149589718,5.64616265715789,5.63226821549951,4.84699468696557,0.0,5.35931031689044,4.91073266190291,4.27500704749987,0.0,0.0,0.0,4.64789009105922,4.23035674505615,4.77241355474848
circ_chr20_62660412_62661175_SLCO4A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_63202287_63203807_YTHDF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr20_63775678_63790790_ZBTB46,0.0,8.72625222492861,0.0,8.04821438460804,8.28401434473801,8.9005045796554,8.05158962076266,8.56841219146128,7.94982671075911,8.42727093517359,8.10155553479079,0.0,7.95739229305525,0.0,7.99344793233148,0.0,0.0,0.0,7.80522795599007,0.0,0.0
circ_chr21_15014344_15043574_NRIP1,3.75488750216347,4.62819033461521,4.0241423458978,3.04614178164472,4.66220549965362,4.83945576522463,5.00809242094872,3.4867143730307,4.82680268428583,4.31903981556254,3.93545974780529,4.39163026151743,5.23074100262691,4.34482849699744,4.69766263347052,0.0,3.52606881166759,4.4905701304462,4.39163026151743,0.0,5.22265002245148
circ_chr21_15762891_15766141_USP25,4.16269343221124,5.45746296464855,0.0,4.58556349845569,5.68229237143083,5.63052196347164,5.46041493916217,5.06436554026363,5.93073733756289,6.15946772926677,5.52010790163755,4.4995270242151,6.09339115325301,5.79467578798686,5.80580834870147,4.37573453858316,3.97636363573276,5.37155886261196,5.30815697511476,3.24184018356467,5.7457751494858
circ_chr21_15833348_15842540_USP25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_18294270_18344060_TMPRSS15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_18312945_18332173_TMPRSS15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_18312945_18344060_TMPRSS15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_29321221_29329693_BACH1,10.2017808674406,10.6015386759398,10.4943255991645,10.4502421198211,10.7513180972755,10.7710272048187,10.4091999785686,10.6927985510836,10.5217672723608,0.0,10.5104477093515,9.98690862469769,10.6810187399021,10.3048304290655,10.9558169773404,10.0785111028533,9.93439855243498,10.0869323411374,10.8920342548097,10.1726900202535,10.5008717487103
circ_chr21_29326059_29329693_BACH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07547914948802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_33718797_33722651_ITSN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_33765875_33767828_ITSN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_34834410_34859578_RUNX1,0.0,0.0,0.0,0.0,0.0,0.0,4.36527259976453,0.0,0.0,0.0,0.0,0.0,4.14323013477689,0.0,0.0,0.0,0.0,3.74631276642546,0.0,0.0,0.0
circ_chr21_36247517_36248568_DOP1B,5.15421053058834,5.69041709553247,5.33913738491959,5.39059890555246,5.78083500173823,0.0,6.0639343057541,5.58526303088387,5.39128655811119,6.45647762935182,6.10915157917052,0.0,6.40173284952262,5.32696871158789,6.20867331962947,4.23112515787905,0.0,5.53574194107511,5.73822740036724,0.0,6.66604642940879
circ_chr21_36247517_36251284_DOP1B,0.0,3.52857131887076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_36338779_36344707_MORC3,4.28392177230762,6.81519113717349,5.28466218548317,5.68790052248075,6.7967534769737,6.20672135743089,6.53558643635484,4.13175409098481,5.2149019101607,6.29865831556452,6.31469652565629,0.0,5.87036471958341,7.14088088395226,5.62322307589651,0.0,0.0,4.75915583380027,5.9646296667206,0.0,6.67072705449947
circ_chr21_36338779_36364259_MORC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19239145691318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_36362183_36364259_MORC3,0.0,0.0,0.0,3.64731450954714,0.0,3.4867143730307,0.0,0.0,0.0,0.0,0.0,0.0,4.1243281350022,0.0,4.44890095114513,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_37108392_37129063_TTC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_37108392_37132766_TTC3,0.0,0.0,0.0,0.0,0.0,0.0,7.43845920442348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_37108392_37147603_TTC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23503292133618,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_37420299_37472880_DYRK1A,0.0,3.47767732756531,3.81455042346181,0.0,5.05354581772798,0.0,4.81249822533356,3.44757919654888,0.0,0.0,5.00135189299996,0.0,0.0,0.0,4.21723071622067,0.0,0.0,0.0,0.0,0.0,4.42223300068305
circ_chr21_39206108_39212707_BRWD1,5.32445060465607,5.89141918684608,5.27500704749987,0.0,4.66334461936609,6.05766687679971,5.9676297534662,0.0,4.09000652990382,5.7457751494858,6.03738222200308,0.0,6.06242396907444,6.69488019279919,6.7599547420113,0.0,5.21994291395413,5.81044310384517,5.71397069243605,0.0,6.01323891511367
circ_chr21_39206108_39229436_BRWD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_39218152_39218660_BRWD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_39218152_39225197_BRWD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_39224408_39229436_BRWD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_39228500_39229436_BRWD1,0.0,2.24184018356467,0.0,0.0,0.0,2.61823865559545,0.0,0.0,0.0,0.0,0.0,0.0,3.84297883178833,0.0,0.0,0.0,0.0,0.0,3.01792190799726,0.0,2.86195536414487
circ_chr21_41226266_41257326_BACE2,9.60599798023252,0.0,0.0,9.76105251893802,0.0,0.0,0.0,0.0,0.0,0.0,9.8640003779685,0.0,9.66233013468854,0.0,9.6834332928354,0.0,0.0,9.78085140187056,0.0,0.0,0.0
circ_chr21_41237513_41257326_BACE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_43746079_43749080_PDXK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8073549220576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr21_44855210_44861271_PTTG1IP,0.0,7.96682265132437,0.0,0.0,0.0,8.05528243550119,0.0,0.0,8.16480638693274,7.83048351645765,0.0,0.0,5.63691458035588,6.55550942708326,0.0,0.0,0.0,0.0,0.0,0.0,5.34127418369217
circ_chr21_45128402_45134832_ADARB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63923216324928,0.0,3.52606881166759,3.66220549965362,0.0,0.0,5.21916852046216,0.0,0.0,0.0,0.0,0.0,0.0,4.10349763970334
circ_chr21_46349012_46349820_PCNT,0.0,0.0,0.0,4.20554891117303,4.69488019279919,0.0,0.0,4.27798474729977,0.0,5.11811050560737,0.0,0.0,4.72683121703249,5.66533591718518,0.0,0.0,0.0,0.0,0.0,0.0,4.98959318493877
circ_chr21_46643535_46644488_PRMT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.70043971814109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_16637040_16638740_TPTEP1,0.0,0.0,0.0,0.0,0.0,0.0,4.65133876610593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27686882997646,0.0,0.0,0.0,4.65477921695952,0.0,4.08236196955747
circ_chr22_20933779_20934244_CRKL,5.96254902292306,6.41869594960205,5.80477637795583,5.62117275268344,5.85574059171503,6.6157399727137,0.0,5.9957106289071,5.7967534769737,7.26030799296765,7.00887676839426,0.0,6.57999469319869,6.63981097771678,6.72027846523333,0.0,0.0,0.0,6.32750773458721,0.0,5.98390566262789
circ_chr22_21669913_21675115_PPIL2,0.0,1.50080205305716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_21799012_21807846_MAPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2637856138908,0.0,0.0,0.0,0.0,0.0,0.0,7.20035917895593
circ_chr22_21805850_21807846_MAPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04526821513853,0.0,0.0,0.0,0.0,6.02436400911417,0.0,5.96901230751632,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_24302195_24313466_SPECC1L-ADORA2A,0.0,4.82578562746479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02236781302845,4.90881290773955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_24302195_24369320_SPECC1L-ADORA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56633950366836,0.0
circ_chr22_24365476_24369320_SPECC1L-ADORA2A,0.0,0.0,0.0,0.0,0.0,0.0,4.37225564844579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_25663630_25674528_GRK3,0.0,0.0,0.0,0.0,0.0,5.04701481951759,5.53138146051631,0.0,0.0,5.32876467228402,0.0,0.0,5.86740230572754,5.4446008137115,5.66049513188851,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_26457859_26458577_HPS4,0.0,1.94110631094643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_27873738_27897892_PITPNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_27873738_27914347_PITPNB,0.0,4.76712507726907,0.0,0.0,4.59036248846375,0.0,0.0,0.0,0.0,5.21101219348551,0.0,0.0,3.18586654531133,4.86294724802092,0.0,0.0,0.0,0.0,0.0,0.0,4.86987140617771
circ_chr22_27894555_27914347_PITPNB,4.94860084749336,5.6839771069756,0.0,3.5668151540109,4.38612115681485,4.14812063112396,0.0,0.0,4.25096157353322,0.0,5.28132732965948,0.0,4.75488750216347,5.72655877910497,3.47118746038699,0.0,0.0,0.0,1.64154602908752,0.0,4.64904056563445
circ_chr22_27910964_27914347_PITPNB,0.0,3.72137265947682,0.0,3.24640808724638,3.34482849699744,0.0,3.00898878322725,0.0,0.0,3.78764141448333,0.0,0.0,0.0,3.92124588858559,3.30742852519225,4.22419466397043,0.0,0.0,3.52606881166759,0.0,3.25550073314839
circ_chr22_28296198_28297852_TTC28,0.0,6.21276386390212,0.0,0.0,5.90110824301451,0.0,6.18308946064076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_28744615_28746008_HSCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_29286923_29287134_EWSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_31097269_31104387_SMTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_31447426_31450360_EIF4ENIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_31602212_31602785_SFI1,0.0,3.11603199344711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_31758546_31765060_DEPDC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_31758546_31768863_DEPDC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_32478981_32479275_FBXO7,3.84297883178833,6.00854067170295,0.0,2.50589092972996,5.3212065669699,5.36036427654347,6.14323013477689,4.97911075501579,4.79856900355688,6.43429461795993,5.47864829453918,0.0,6.00943675560809,6.07788386443832,5.54874485993723,0.0,0.0,4.96069703930431,4.53106949272595,0.0,5.55243855525354
circ_chr22_32478981_32485209_FBXO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_36341370_36349255_MYH9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_36932765_36933994_CSF2RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_37687910_37688992_NOL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_37812887_37813609_GCAT,3.17312743348066,0.0,0.0,2.79285535236249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21023299009585,0.0,0.0,0.0,0.0,0.0,0.0,4.12101540096137,4.62410089462811,0.0
circ_chr22_38245935_38248019_TMEM184B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr22_38494630_38501280_DDX17,0.0,11.0485073086216,0.0,0.0,0.0,11.13759958068,11.3178930552259,11.103209113809,0.0,0.0,0.0,0.0,11.0165784965282,10.6867106131056,10.8741591306028,0.0,0.0,0.0,10.7122432482443,0.0,0.0
circ_chr22_38498085_38501280_DDX17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
