Unnamed: 0,C3L-03394,C3N-03428,C3L-02112,C3N-01719,C3N-03670,C3N-02998,C3N-03211,C3L-01052,C3N-00512,C3N-02295,C3N-01012,C3N-01502,C3L-01053,C3L-03632,C3L-00401,C3L-01054,C3N-00517,C3N-03440,C3L-04495,C3N-04284,C3N-00957,C3L-03395,C3N-00303,C3N-00513,C3N-01166,C3N-01382,C3N-01011,C3L-04473,C3N-01997,C3L-00640,C3L-00189,C3N-01998,C3L-01036,C3N-03069,C3L-00881,C3N-01715,C3N-03426,C3N-00198,C3N-01380,C3N-01388,C3L-03388,C3N-02589,C3L-03356,C3N-02944,C3N-00436,C3L-00928,C3L-01124,C3N-02592,C3N-01383,C3N-03439,C3N-03006,C3N-01165,C3N-03173,C3L-04475,C3L-04853,C3L-02115,C3L-02701,C3L-00102,C3N-01375,C3N-03884,C3N-01168,C3L-00622,C3N-01381,C3L-01703,C3L-02118,C3L-03628,C3N-03780,C3L-01637,C3N-04119,C3L-02899,C3N-02971,C3N-02573,C3L-00819,C3N-01714,C3L-02890,C3L-02116,C3L-01453,C3L-03635,C3N-00518,C3N-03840,C3L-02606,C3N-03061,C3L-04848,C3N-00514,C3L-02897,C3L-01687,C3N-02940,C3L-04080,C3N-03853,C3N-04283,C3L-02109,C3L-03630,C3L-01662,C3N-00709,C3N-03007,C3N-03665,C3L-01598,C3L-00599,C3L-01051,C3N-01716,C3N-03839,C3L-04479,C3L-00625,C3N-03754,C3L-01037,C3N-03666,C3N-04126,C3L-00017,C3L-01689,C3L-04027,C3N-02585,C3N-03039,C3N-03086,C3L-02463,C3N-00249,C3L-00589,C3N-00302,C3L-03743,C3N-00511,C3N-03190,C3N-00516,C3L-02610,C3N-02579,C3N-03000,C3L-00598,C3N-03430,C3L-02809,C3N-02768,C3L-03123,C3N-02010,C3L-01031,C3N-01167,C3L-01971,C3L-02604,C3L-00277,C3L-01328,C3L-03639,C3N-04282,C3L-04072,C3L-02613
circ_chr6_45431863_45438051_RUNX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43295940727611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25738784269265,0.0,0.0,0.0,0.0,0.0
circ_chr6_45491941_45512407_RUNX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0036022366802,0.0,0.0
circ_chr6_47283938_47286595_TNFRSF21,8.696237303009,9.04562316532876,10.0737800745795,8.86046625851717,9.58344010532833,9.04690571867125,10.0839047599099,9.34183012269117,9.29595255933448,9.25993153134613,9.9983929799628,9.26781666929339,9.76130189724078,9.24157804219193,10.184627435864,10.6288920412003,9.4749227003798,9.88860627767729,9.48012372196213,8.41802124128114,9.23395514822753,9.80653351139862,9.32559778767634,9.77087858828077,9.51325385633318,9.64709860726341,9.77139042525138,9.44662843689956,11.0045435264047,9.74884694671347,10.0893312999164,10.7643574353781,10.4492518387549,9.05498410305129,8.86313315035233,8.44989147301094,0.0,10.0522691564647,11.0133505917821,10.4478271177938,10.8197799318385,10.0610876215465,10.4514687129474,9.76955687909369,9.7871516403358,9.7983259851381,10.0856185138721,10.7248719244706,10.9608345729188,9.55667847803817,9.87427442292025,10.9751529574324,9.95701495472619,11.0407349285716,10.6457214701406,9.43304289415677,10.2843498700128,10.4735028246538,10.8603110549195,9.88276530647313,9.6174674652942,9.91067270823694,9.78653102096184,9.84417220592968,10.9561002254207,9.76861442202551,9.03108085178987,10.1570184385005,9.84931126407232,10.4445076400989,9.80288789606767,10.6277709703706,10.6826698529989,11.0430546330043,9.91284443838276,9.76279726249823,9.53632493453967,9.66432283228826,9.36132973029508,10.7944970968921,10.7632621713071,10.7406914979699,9.57211279835832,9.24588541468571,11.1104833098162,10.4813049969011,10.4039493642329,10.3806233997336,9.85407359150931,10.3586292251727,10.7746058878898,10.1460085442411,10.1749256825007,9.78417677441829,9.8421617434997,8.95137214838059,9.90845266926561,10.4532191817721,10.8027344492312,10.5628434219556,9.87101193754448,9.8369971089196,10.8396368466053,10.9400566056757,10.1277106533147,9.12181840205521,10.8065093451803,10.9079271601984,11.2686589550277,9.36616919302051,10.8188537556354,10.9197050605248,9.54051554732493,11.1266012351573,10.6249690439332,10.3322603781722,10.862296401151,10.6701339520871,9.96873878216959,11.1338742939213,10.4318736379522,9.80944660095315,11.5133772410071,10.3414632269894,11.6276296353909,8.72529808404434,10.1961471786451,10.0134622598066,10.4472382352574,10.9347744817401,10.7451280634765,10.1171495659322,9.78353850428968,11.1998440840236,10.5224834521195,9.96013229018821,10.8742359931715,10.7877311883773,9.77948955606253,11.399993486141
circ_chr6_47503280_47554766_CD2AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52324829260521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61702659996466,0.0,0.0,0.0,9.59202715475727,9.39985467357243,0.0,9.5303087884976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69915598090133,0.0,8.7348450781895,0.0,0.0,0.0,0.0,9.90981809767159,0.0,8.96419644664601,9.09950561709114,0.0,0.0,9.33759960359699,8.46699410907326,0.0,0.0,7.79389588254888,0.0,0.0,8.3328869169596,0.0,0.0,0.0,0.0,8.05408873537293,0.0,0.0,9.19389491906727,0.0,0.0,0.0,0.0,9.55667847803817,0.0,0.0,0.0,8.51171312733439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8295324770414,0.0,0.0,0.0,0.0,9.67337975086867,0.0,0.0,0.0,0.0,0.0,9.09792677290968,0.0,0.0,8.80693622211982,0.0,9.68413495011272,8.29517199198853,0.0,0.0,0.0,0.0,0.0,9.74126472525528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2667748304604
circ_chr6_47533602_47554766_CD2AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87107356220985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_47533602_47582065_CD2AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_47574064_47582065_CD2AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39240329492788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_47607927_47612536_CD2AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92291140625819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34438468641748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23744899563932,0.0,0.0,0.0,0.0,0.0,0.0,7.52567740250029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30797489711353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_4891713_4892379_CDYL,0.0,8.9862971535539,9.46736100477503,8.38193223165489,0.0,9.03952227171161,8.26256470208851,9.36389382086428,8.77909552960196,8.87519642992251,9.20918527238557,8.62953876704543,9.10766171813767,8.70172231410271,8.67086865483731,9.35268350040584,8.20344589245197,8.90764180366553,8.39042694118717,7.77129137420209,8.15567840743406,9.1004783770896,8.64904056563445,8.74752167254042,8.99245688556223,8.60099074240823,9.20129078827261,8.88276530647313,9.09048297263333,8.68471356057786,8.92878483100656,8.96895472754222,8.67249606058335,8.89772447021644,9.29114767128427,8.75582227937822,7.81333228292607,9.27807770145984,9.33152160797209,8.89260352847118,8.80054403438688,9.5033884914275,9.28493974248679,9.10808008009174,9.01647403390102,8.6838718686226,9.12879344807096,9.30933992232737,8.68099237702915,8.52077580692569,8.85334074847274,8.66309551377263,8.89439337882455,10.1303646326704,8.83042013333083,8.66725349770251,8.99384416049625,8.78764141448333,8.970163424661,8.02724253597374,8.69974594797101,8.91351775942279,8.21368749987931,8.45820152473795,9.0555535932956,8.69679369708282,7.27826359181454,8.72931483938377,8.71431421579432,9.12791696259996,9.07170368540877,9.07320434349845,9.40569460296975,9.84191023858891,9.14036967065153,8.8479655977291,8.88331533530101,8.68611529018449,8.66909765090657,9.14312807294381,9.20852701403913,8.8782042196774,8.11774698208045,8.87998139075362,8.95509771312841,8.83541884047548,8.89020346667564,8.74940018197365,8.29700794927485,9.12000453852038,8.99698183794247,8.45038647903429,8.95686979831631,8.59853641990945,8.90388184573618,7.15886210620846,9.39094277280254,8.76742306924599,9.15739746670349,9.14689956034359,8.537140729805,8.74789085855748,9.02511187112906,0.0,9.06912749150004,8.43258365651454,9.1085767273907,8.52512925120397,8.73318484110815,8.74765593293239,8.83472385500364,8.36998986295662,8.77761697117882,9.03041884996227,9.94868844370712,8.96020470627678,7.74624557526317,9.72652472074638,8.66384270155328,9.08007134277669,8.83061027435791,9.38011469011876,9.99976047019771,9.40964550691874,8.94160520367412,7.50890397900067,9.26028446699407,8.80787007829978,8.7382949659938,8.47004872601133,9.33670738504885,9.16244168372596,8.65706830120158,9.65270159245715,8.87703867808084,8.28517099920619,8.89402952130916,8.9619705333845,7.18576745571063,8.41591074170805
circ_chr6_51830861_51856070_PKHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23859581210741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_51830861_51870639_PKHD1,0.0,0.0,7.97412774319142,0.0,0.0,0.0,0.0,7.5682601688014,0.0,0.0,7.56048569446273,0.0,8.1754747007028,6.83718638515903,0.0,0.0,6.77741971551583,6.29664094468348,0.0,6.96208624985064,0.0,0.0,0.0,6.98344969074012,0.0,6.61529857909212,6.69376571221778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71376453915162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62395462859252,0.0,0.0,0.0,5.53231695933277,7.26875251198376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46988597627446,0.0,0.0,0.0,0.0,0.0,0.0,6.30268461411838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72232939915342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25228697099979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_51830861_51887245_PKHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0945527860391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63146811235315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_51836404_51870639_PKHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_51847775_51887245_PKHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_51867863_51887245_PKHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07745665240059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37833821198591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_51934110_51960026_PKHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_51934110_52035721_PKHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_52010309_52035721_PKHD1,0.0,0.0,10.5938859430194,0.0,0.0,0.0,8.55780829893669,10.0120099008709,0.0,0.0,9.57396901269388,0.0,10.3131551362192,9.02014657311178,0.0,9.44348233301275,10.947826849862,9.49403552476156,0.0,9.54194842533373,0.0,0.0,0.0,10.2934486574989,9.77302378649955,9.68436291527162,10.0484596273698,0.0,10.5921299644027,0.0,0.0,0.0,9.44157477389952,0.0,8.0427537609772,0.0,0.0,0.0,0.0,0.0,0.0,8.66803400407589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98550043030489,0.0,8.40990003278742,8.56784202386864,0.0,10.6982792607537,0.0,0.0,0.0,0.0,9.10307794659757,0.0,10.517944910671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94991423257592,0.0,0.0,0.0,0.0,8.48964729348844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92094827227904,0.0,0.0,0.0,0.0,0.0,9.33129766350533,0.0,0.0,0.0,0.0,9.22961195464072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45211766382867,0.0,0.0,9.064096033801,0.0,0.0,0.0,0.0,8.87786692288313,0.0,0.0,0.0,0.0,8.77827429533858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr6_52027829_52028351_PKHD1,0.0,0.0,3.43162295971329,0.0,0.0,0.0,0.0,3.44360665147561,0.0,0.0,2.97819562968165,0.0,2.30742852519225,3.58976348698498,0.0,3.66334461936608,3.56924802986718,2.56559717585423,2.82781902461732,0.0,0.0,3.13750352374994,0.0,2.79701297783615,0.0,0.0,3.39506279951758,0.0,4.07382023329167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19849415363908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10433665981474,0.0,3.01613970265525,0.0,0.0,4.07980475463526,0.0,0.0,0.0,0.0,0.0,1.62760683812965,0.0,0.0,0.0,0.0,0.0,2.6667565918848,0.0,0.0,0.0,3.60762622084549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02502879449152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36176835941915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72137265947682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
